hex9,value
89196ba7163ffff,30
89196ba73b7ffff,10
89196ba70abffff,5
89196ba7017ffff,5
89196ba70b3ffff,5
8919696838fffff,10
89196969d17ffff,10
89196969d17ffff,10
8919696833bffff,5
89196968343ffff,10
89196968343ffff,5
89196968353ffff,5
89196968343ffff,30
89196968343ffff,20
8919696834bffff,60
89196968343ffff,90
89196968343ffff,60
89196969c97ffff,40
8919696834bffff,35
8919696835bffff,45
8919696835bffff,40
89196968343ffff,55
8919696838fffff,5
891969683bbffff,5
891969683bbffff,5
89196968387ffff,10
8919696838fffff,25
8919696838fffff,25
8919696838bffff,35
8919696838bffff,45
89196968383ffff,75
89196968383ffff,50
89196968227ffff,70
891969683cbffff,15
891969683cbffff,10
8919696838bffff,5
89196968227ffff,85
891969683cbffff,25
891969683cbffff,10
891969683d7ffff,25
8919696838bffff,40
89196968237ffff,75
89196968383ffff,30
89196968387ffff,40
8919696838bffff,65
8919696838bffff,60
89196968383ffff,45
89196968383ffff,35
89196968383ffff,25
89196968397ffff,20
8919696839bffff,55
8919696839bffff,50
891969683cbffff,75
891969683cbffff,20
891969683c3ffff,10
891969683c3ffff,10
891969683d7ffff,35
891969683d7ffff,50
891969683d7ffff,35
89196968237ffff,75
89196968237ffff,40
891969683dbffff,5
89196968383ffff,30
89196968383ffff,65
89196968383ffff,25
8919696839bffff,55
8919696839bffff,45
8919696839bffff,25
89196968393ffff,10
89196968397ffff,10
8919696839bffff,40
8919696839bffff,60
891969683dbffff,5
891969683c3ffff,20
891969683c3ffff,60
891969683d7ffff,10
891969683d7ffff,20
891969683d7ffff,40
89196968237ffff,65
89196968237ffff,35
891969683dbffff,125
891969683d3ffff,10
8919696806fffff,15
89196968237ffff,65
891969682afffff,50
891969682afffff,5
8919696806fffff,85
891969682afffff,35
891969682a7ffff,5
891969683d3ffff,25
8919696810fffff,5
89196968107ffff,5
89196968597ffff,10
89196968597ffff,55
891969685c3ffff,20
891969685d7ffff,40
891969685d7ffff,65
891969685d7ffff,115
8919696859bffff,155
891969685c3ffff,5
8919696810bffff,5
8919696810bffff,10
89196968103ffff,5
89196968407ffff,30
89196968403ffff,35
89196968417ffff,45
891969684a3ffff,15
89196968403ffff,40
89196968417ffff,45
89196968417ffff,40
8919696ae4bffff,30
8919696859bffff,120
89196968583ffff,70
89196968583ffff,50
89196968583ffff,15
89196968597ffff,65
89196968597ffff,65
89196968597ffff,70
8919696ae5bffff,95
8919696859bffff,130
8919696ae5bffff,30
8919696ae5bffff,95
8919696ae5bffff,80
8919696ae5bffff,50
8919696ae53ffff,65
8919696ae53ffff,20
8919696a32fffff,130
8919696a327ffff,95
8919696a327ffff,80
8919696ae53ffff,45
8919696859bffff,155
89196968593ffff,55
89196968593ffff,60
89196968593ffff,85
89196968597ffff,50
89196968597ffff,50
8919696ae5bffff,85
8919696859bffff,35
8919696859bffff,70
89196968593ffff,95
891969685d7ffff,90
891969685d7ffff,160
891969685d7ffff,155
8919696859bffff,160
891969685d3ffff,25
891969685d7ffff,85
8919696a36fffff,110
8919696859bffff,90
8919696a36fffff,15
8919696a36fffff,140
89196bad957ffff,5
89196bad913ffff,10
89196bad82fffff,50
89196bad823ffff,75
89196bad827ffff,75
89196bad827ffff,25
89196bad9cbffff,5
89196bad823ffff,70
89196badb17ffff,10
89196badb13ffff,10
89196badb17ffff,10
89196badb8fffff,15
89196badb13ffff,5
89196badb8fffff,30
89196badb8bffff,5
89196badb8bffff,30
89196badb8bffff,30
89196badb8bffff,10
89196badb83ffff,20
89196badb83ffff,5
89196badb8bffff,15
89196badb8bffff,15
89196badb8bffff,10
89196badb83ffff,15
89196badb9bffff,25
89196badb9bffff,35
89196badb9bffff,50
89196badb83ffff,35
89196badb97ffff,10
89196badb9bffff,10
89196badb9bffff,10
89196badb9bffff,50
89196badb93ffff,20
89196badb93ffff,45
89196bad86fffff,5
89196badb9bffff,10
89196badb9bffff,30
89196badb9bffff,45
89196badb93ffff,45
89196badb93ffff,5
89196bad86fffff,5
89196bad86fffff,10
89196bad86fffff,70
89196bad867ffff,80
89196bad867ffff,10
89196bad867ffff,25
89196badb93ffff,15
89196bad82bffff,10
89196bad82fffff,15
89196bad86fffff,15
89196bad86fffff,30
89196bad867ffff,55
89196bad82bffff,40
89196bad82bffff,50
89196bad82bffff,80
89196bad82bffff,50
89196bad823ffff,60
89196badaa7ffff,10
89196bad86bffff,10
89196bad863ffff,55
89196bad863ffff,30
89196bad863ffff,25
89196bad867ffff,65
89196bad867ffff,45
89196bad82bffff,70
89196bad82bffff,30
89196bad82bffff,60
89196bad82bffff,60
89196bad823ffff,75
89196bad86bffff,15
89196bad863ffff,10
89196bad863ffff,35
89196bad863ffff,30
89196bad877ffff,50
89196bad877ffff,90
89196bad877ffff,65
89196bad82bffff,60
89196bad82bffff,30
89196bad83bffff,80
89196bad823ffff,80
89196bad863ffff,25
89196bad863ffff,80
89196bad863ffff,75
89196bad877ffff,40
89196bad877ffff,65
89196bad877ffff,55
89196bad877ffff,50
89196bad83bffff,20
89196bad83bffff,30
89196bad83bffff,30
89196bad87bffff,25
89196bad87bffff,60
89196bad87bffff,70
89196bad873ffff,30
89196bad873ffff,90
89196bad877ffff,65
89196bad877ffff,60
89196bad877ffff,15
89196bad83bffff,45
89196bad83bffff,25
89196bad83bffff,10
89196bada57ffff,5
89196badabbffff,5
89196bad87bffff,25
89196bad873ffff,70
89196bad873ffff,55
89196bad873ffff,60
89196bac96fffff,5
89196bacb17ffff,5
89196b365cbffff,10
89196b3640fffff,5
891fa4934b7ffff,5
89196bac923ffff,5
89196bacb47ffff,5
89196bacb03ffff,5
89196bacb07ffff,5
89196bacb0bffff,5
89196bacb57ffff,10
89196bacb57ffff,15
89196bacb57ffff,35
89196bacb57ffff,25
89196bacbcfffff,35
89196ba5aabffff,5
89196ba5a93ffff,10
89196baedafffff,5
89196ba5e3bffff,5
891fa492673ffff,5
891fa492677ffff,15
891fa492677ffff,5
891fa492657ffff,10
891fa49260bffff,5
891fa49260fffff,10
891fa49261bffff,65
891fa493587ffff,5
891fa4935b3ffff,5
891fa49264bffff,10
89196bac9bbffff,10
891fa4926cbffff,5
891fa492653ffff,10
891fa4926cfffff,10
891fa492657ffff,10
891fa4926cfffff,65
891fa4926cfffff,65
891fa49261bffff,60
891fa49260fffff,5
891fa49260fffff,15
891fa49263bffff,10
891fa49261bffff,90
891fa49261bffff,35
891fa49261bffff,50
891fa49260fffff,5
891fa49260fffff,5
891fa492607ffff,15
891fa49261bffff,20
89196bac987ffff,5
89196bac987ffff,5
891fa4926cbffff,20
891fa4926cfffff,60
891fa4926cfffff,80
891fa4926cfffff,35
891fa49261bffff,45
891fa4926c3ffff,10
891fa4926c3ffff,50
891fa49261bffff,45
891fa49261bffff,40
891fa49261bffff,75
891fa492603ffff,45
891fa4926c7ffff,60
891fa492613ffff,30
891fa492613ffff,70
891fa492603ffff,50
891fa492603ffff,5
891fa492607ffff,10
891fa4926cfffff,60
891fa4926c7ffff,25
891fa4926c7ffff,50
891fa4926c3ffff,35
891fa4926c7ffff,40
891fa4926c7ffff,45
891fa4926c7ffff,70
891fa4926d3ffff,5
891fa4926c3ffff,25
891fa4926c3ffff,50
891fa492607ffff,10
891fa4926c7ffff,55
891fa492613ffff,70
891fa492613ffff,10
891fa492613ffff,10
891fa492617ffff,20
891fa492617ffff,20
891fa492617ffff,25
891fa492607ffff,5
891fa492617ffff,5
891fa4926c7ffff,80
891fa4926c7ffff,65
891fa4926c7ffff,20
89196bac997ffff,5
891fa4926d3ffff,30
891fa4926d3ffff,70
891fa4926d7ffff,90
891fa4926d7ffff,30
891fa4926d3ffff,5
891fa4926d7ffff,55
89196baed53ffff,10
89196baed53ffff,10
89196baed53ffff,5
89196baec27ffff,10
89196baec6fffff,70
891fa492617ffff,20
89196baec6fffff,55
89196baec6fffff,30
89196baec63ffff,30
89196baec63ffff,10
89196baec7bffff,10
89196baec7bffff,15
89196baec7bffff,15
89196baec7bffff,15
89196baec7bffff,10
89196b328c7ffff,15
89196b328c7ffff,20
89196b32d13ffff,20
89196b32dcfffff,10
89196b32dcfffff,10
89196b32dc7ffff,10
89196b305afffff,10
89196b32adbffff,35
89196b30533ffff,5
89196b305afffff,30
89196b305a7ffff,35
89196b305a7ffff,15
89196b30507ffff,5
89196b30507ffff,5
89196b305abffff,5
89196b305abffff,70
89196b305afffff,75
89196b305afffff,45
89196b305afffff,35
89196b305a7ffff,55
89196b305a7ffff,20
89196b305abffff,40
89196b305abffff,30
89196b305a3ffff,55
89196b305a3ffff,70
89196b305a3ffff,65
89196b305a7ffff,30
89196bad873ffff,60
89196bad80fffff,35
89196bad80fffff,80
89196bad80fffff,55
89196bad83bffff,20
89196badab3ffff,10
89196bad847ffff,40
89196bad873ffff,25
89196bad873ffff,35
89196bad873ffff,75
89196bad80fffff,60
89196bad80fffff,70
89196bad80fffff,45
89196bad807ffff,5
89196badab3ffff,20
89196bad80bffff,15
89196bad80fffff,35
89196bad80fffff,20
89196bad80bffff,5
89196bad823ffff,90
89196bad837ffff,35
89196bad823ffff,95
89196bad823ffff,30
89196bad833ffff,10
89196bad833ffff,5
89196bad8abffff,5
89196badd07ffff,5
89196badd0bffff,5
89196badcabffff,5
89196bada83ffff,5
89196bada9bffff,5
89196bada9bffff,5
89196bade6fffff,5
89196bad8cfffff,5
89196bade6fffff,5
89196bad8cfffff,5
89196bade6bffff,5
89196b32dbbffff,10
89196b32d8fffff,5
89196b32dc7ffff,10
89196b32dc7ffff,25
89196b32dcfffff,20
89196b32dc7ffff,45
89196b32dc7ffff,25
89196b32dc7ffff,25
89196b32d8bffff,10
89196b32d8bffff,35
89196b32dc3ffff,50
89196b32dc7ffff,30
89196b32d8fffff,15
89196b32d8fffff,50
89196b32d8bffff,30
89196b32d83ffff,65
89196b32d83ffff,95
89196b32d87ffff,55
89196b32d8bffff,70
89196b32d83ffff,25
89196b32d83ffff,105
89196b32d83ffff,75
89196b32dc7ffff,35
89196b32d8bffff,40
89196b32d8bffff,35
89196b32d8bffff,30
89196b32dc3ffff,45
89196b32dc3ffff,55
89196b32dd7ffff,55
89196b32dd7ffff,70
89196b32dd7ffff,45
89196b32dc3ffff,50
89196b32d97ffff,15
89196b32d9bffff,50
89196b32d83ffff,30
89196b32d83ffff,40
89196b32d83ffff,15
89196b32d9bffff,40
89196b32d9bffff,50
89196b32d93ffff,10
89196b32d9bffff,35
89196b32d9bffff,15
89196b32dd7ffff,40
89196b32dd7ffff,15
89196b32dd7ffff,30
89196b32dd7ffff,55
89196b32d9bffff,50
89196b32ddbffff,15
89196b32ddbffff,25
89196b32ddbffff,15
89196b32dd3ffff,20
89196bad36fffff,10
89196b32d9bffff,50
89196bad36fffff,10
89196b32c3bffff,5
89196bad367ffff,5
89196b32eb3ffff,5
89196b32c57ffff,5
89196b32cb7ffff,10
89196b32ccbffff,5
89196bad353ffff,5
89196b305abffff,5
89196b305abffff,35
89196b305abffff,20
89196b305a3ffff,60
89196b305a3ffff,45
89196b305b7ffff,35
89196b305b7ffff,20
89196b30517ffff,10
89196b30517ffff,5
89196b305bbffff,30
89196b305bbffff,20
89196b305a3ffff,5
89196b305a3ffff,25
89196b305b7ffff,45
89196b305b7ffff,20
89196b305b3ffff,5
89196b305c7ffff,5
89196b305c3ffff,5
89196b30597ffff,5
89196b30597ffff,5
89196b32363ffff,5
89196b32e9bffff,10
89196b30417ffff,10
89196b3215bffff,5
89196b32393ffff,20
89196b32067ffff,60
89196b3202bffff,75
89196b3202bffff,95
89196b3202bffff,60
89196b3202fffff,75
89196bacbcfffff,10
89196bacbcbffff,5
89196bacbcbffff,5
89196bacbdbffff,5
89196bacaa7ffff,20
89196bacaa3ffff,15
89196bacaa7ffff,45
89196bacaa3ffff,30
89196bacaa3ffff,40
89196bacaa3ffff,30
89196b364b3ffff,5
89196b364d7ffff,5
89196baca6bffff,5
89196baca03ffff,5
89196baca53ffff,5
89196baca8bffff,10
89196bacad3ffff,10
89196baca9bffff,5
89196badda7ffff,10
89196badda7ffff,15
89196bacabbffff,45
89196bacaa3ffff,30
89196bacab3ffff,25
89196bacab7ffff,5
89196bacabbffff,30
89196bacabbffff,70
89196bacab3ffff,50
89196bacab3ffff,20
89196bacab3ffff,10
89196bacab3ffff,10
89196bacabbffff,5
89196bacabbffff,70
89196bacab3ffff,65
89196bacab3ffff,40
89196bacab3ffff,25
89196bac84fffff,10
89196baca87ffff,10
89196bacab3ffff,10
89196bacab3ffff,15
89196bac84bffff,5
89196bac84bffff,10
89196bac843ffff,5
89196bac857ffff,5
89196bace73ffff,5
89196bace13ffff,20
89196bace83ffff,15
89196bace83ffff,10
89196bace8bffff,30
89196bace9bffff,65
89196bace83ffff,60
89196baddabffff,10
89196badda3ffff,25
89196badda3ffff,35
89196badda3ffff,25
89196badda3ffff,10
89196bace47ffff,5
89196bace4bffff,5
89196bac32bffff,5
89196bac30fffff,10
89196bac3afffff,10
89196bace83ffff,20
89196baced7ffff,30
89196bace9bffff,40
89196bace9bffff,85
89196bace9bffff,40
89196baced7ffff,5
89196baced7ffff,20
89196baced7ffff,70
89196bace9bffff,80
89196bace9bffff,65
89196bace9bffff,60
89196baced3ffff,50
89196bac16fffff,25
89196bac16fffff,70
89196bace9bffff,80
89196bace9bffff,70
89196bace9bffff,75
89196bacedbffff,15
89196bac3a7ffff,5
89196baced3ffff,15
89196bacbb3ffff,10
89196bac857ffff,10
89196bac857ffff,5
89196bac8dbffff,5
89196bac12fffff,10
89196bae36fffff,5
89196bae367ffff,5
89196bae36bffff,5
89196bae28bffff,10
89196bae66fffff,10
89196baced3ffff,40
89196baced3ffff,35
89196bac16fffff,35
89196bac16fffff,20
89196bac16fffff,25
89196bac167ffff,20
89196bac167ffff,15
89196bac3a7ffff,10
89196baf1a7ffff,10
89196baf1abffff,5
89196b32d9bffff,25
89196bad367ffff,30
89196bad367ffff,15
89196bad32bffff,5
89196bad32bffff,10
89196bad32bffff,10
89196bad377ffff,5
89196bad12bffff,5
89196bad3d7ffff,5
89196bad3d7ffff,5
89196badc8bffff,5
89196badc97ffff,5
89196bac353ffff,5
89196bac22fffff,5
89196badcd3ffff,5
89196bad1a3ffff,10
89196bac277ffff,5
89196bac273ffff,5
89196bac273ffff,10
89196bac20fffff,20
89196bac20fffff,15
89196bac20fffff,10
89196bac20bffff,5
89196bac20fffff,55
89196bac20fffff,20
89196bac20bffff,20
89196bac20bffff,40
89196bac203ffff,35
89196bac203ffff,5
89196bac20bffff,70
89196bac20bffff,75
89196bac203ffff,25
89196bac203ffff,25
89196bac24bffff,5
89196bac21bffff,55
89196bac203ffff,60
89196bac203ffff,40
89196bac203ffff,30
89196bac213ffff,15
89196bac213ffff,25
89196bac217ffff,25
89196bac21bffff,40
89196bac21bffff,15
89196bac213ffff,15
89196bac213ffff,50
89196bac213ffff,45
89196bac2cfffff,15
89196bac2cfffff,60
89196bac21bffff,55
89196bac2c7ffff,55
89196bad18fffff,5
89196bad62bffff,50
89196bad623ffff,20
89196bad62bffff,95
89196bad63bffff,80
89196bad63bffff,65
89196bad63bffff,90
89196bad63bffff,35
89196bad633ffff,15
89196bad637ffff,35
89196bad2d3ffff,20
89196bad2d3ffff,65
89196bad2d3ffff,50
89196bad2d3ffff,10
89196b325afffff,110
89196bad2dbffff,90
89196bad2dbffff,105
89196bad2d3ffff,65
89196bad2d3ffff,70
89196bad2d3ffff,100
89196bad2d3ffff,30
89196bad66fffff,10
89196bad66fffff,20
89196bad667ffff,40
89196b325afffff,60
89196b325a7ffff,100
89196b325a7ffff,85
89196b325a7ffff,40
89196bad2d3ffff,35
89196bad2d3ffff,65
89196bad66bffff,25
89196bad66fffff,45
89196bad66fffff,70
89196bad667ffff,80
89196bad667ffff,90
89196bad667ffff,60
89196bad62bffff,30
89196bad62bffff,5
89196b32547ffff,5
89196b325afffff,40
89196b325a7ffff,95
89196b325a7ffff,75
89196b325a7ffff,95
89196b325a7ffff,110
89196bad66bffff,65
89196bad66bffff,70
89196bad66bffff,105
89196bad663ffff,40
89196bad663ffff,80
89196bad663ffff,70
89196ba59d3ffff,5
89196ba58a7ffff,5
89196ba58a3ffff,5
89196ba58a3ffff,10
89196ba594bffff,40
89196ba599bffff,5
89196ba5d23ffff,10
89196ba5d77ffff,10
89196ba5d3bffff,10
89196ba5d3bffff,20
89196ba5dd7ffff,5
89196ba5c97ffff,10
89196ba435bffff,5
89196ba586fffff,15
89196ba5867ffff,20
89196ba5867ffff,20
89196ba5867ffff,30
89196ba5867ffff,10
89196ba5867ffff,25
89196ba5867ffff,35
89196ba5943ffff,10
89196ba5b83ffff,25
89196ba5b97ffff,25
89196ba594bffff,35
89196ba594bffff,20
89196ba594bffff,15
89196ba5b97ffff,30
89196ba5b97ffff,20
89196ba5b97ffff,35
89196ba595bffff,25
89196ba5823ffff,5
89196ba5823ffff,10
89196ba5823ffff,5
89196ba5823ffff,5
89196ba5823ffff,10
89196ba5837ffff,5
89196ba5837ffff,5
89196ba5837ffff,5
89196ba5877ffff,60
89196ba580fffff,25
89196ba580fffff,35
89196ba583bffff,5
89196ba580fffff,25
89196ba580fffff,40
89196ba580fffff,10
89196ba580fffff,45
89196ba580fffff,85
89196ba58abffff,5
89196ba58a3ffff,5
89196ba580bffff,105
89196ba5803ffff,65
89196ba5803ffff,15
89196ba580bffff,45
89196ba5803ffff,50
89196ba5803ffff,10
89196ba581bffff,40
89196ba5803ffff,90
89196ba581bffff,75
89196ba581bffff,65
89196baed57ffff,10
89196baeddbffff,5
89196baecafffff,5
89196baeddbffff,5
89196baedd3ffff,5
89196ba5347ffff,5
89196ba522fffff,10
89196ba53cbffff,5
89196ba53cbffff,5
89196ba5867ffff,10
89196ba5863ffff,30
89196ba5877ffff,50
89196ba5863ffff,10
89196ba5ab7ffff,5
89196ba5873ffff,10
89196ba5873ffff,15
89196ba5873ffff,10
89196ba5877ffff,65
89196ba5ab7ffff,5
89196ba5ab7ffff,10
89196ba587bffff,10
89196ba587bffff,15
89196ba5873ffff,15
89196ba5873ffff,35
89196ba5873ffff,25
89196ba5873ffff,15
89196ba587bffff,30
89196ba5847ffff,30
89196ba5873ffff,40
89196ba5873ffff,50
89196ba580fffff,15
89196ba584fffff,70
89196ba584fffff,85
89196ba5847ffff,75
89196ba5847ffff,70
89196ba5847ffff,70
89196ba5847ffff,30
89196ba580bffff,30
89196ba580bffff,65
89196ba584fffff,80
89196ba584fffff,80
89196ba5847ffff,80
89196ba5847ffff,60
89196ba5847ffff,45
89196ba5847ffff,35
89196ba580bffff,65
89196ba580bffff,75
89196ba5843ffff,65
89196ba5843ffff,45
89196ba5843ffff,65
89196ba5847ffff,70
89196ba5847ffff,55
89196ba5857ffff,20
89196ba580bffff,20
89196ba580bffff,45
89196ba5843ffff,50
89196ba5843ffff,60
89196ba5843ffff,65
89196ba5843ffff,95
89196ba5857ffff,40
89196ba5857ffff,25
89196ba581bffff,70
89196ba585bffff,40
89196ba5843ffff,60
89196ba5843ffff,60
89196ba5843ffff,95
89196ba5857ffff,55
89196ba5857ffff,40
89196ba5857ffff,15
89196ba581bffff,75
89196ba5853ffff,75
89196ba5853ffff,75
89196ba5853ffff,55
89196ba5857ffff,40
89196ba58cfffff,30
89196ba581bffff,25
89196ba585bffff,25
89196ba5853ffff,130
89196ba5853ffff,25
89196ba5853ffff,50
89196ba58cfffff,30
89196ba58cfffff,10
89196ba58cfffff,25
89196ba5e27ffff,25
89196ba5e27ffff,65
89196ba5853ffff,65
89196ba5853ffff,95
89196ba5853ffff,85
89196ba58c7ffff,15
89196ba5e27ffff,70
89196ba5e27ffff,85
89196ba58cbffff,80
89196ba58cbffff,60
89196ba58cbffff,35
89196ba58c3ffff,15
89196ba58c3ffff,10
89196ba58c3ffff,30
89196ba5e37ffff,70
891fa4926d7ffff,10
89196baea93ffff,25
89196baee8bffff,10
89196baeed7ffff,10
89196baeed7ffff,10
89196baeed3ffff,5
89196bae387ffff,10
89196bae387ffff,5
89196bae473ffff,15
89196bae473ffff,15
89196baec27ffff,20
89196baec6fffff,60
89196baec37ffff,10
89196baec63ffff,100
89196baec63ffff,25
89196baec37ffff,5
89196baec63ffff,70
89196baec63ffff,55
89196baec77ffff,15
89196baec77ffff,15
89196baec77ffff,10
89196baec2bffff,10
89196baec3bffff,30
89196baec3bffff,30
89196baec23ffff,15
89196baec23ffff,20
89196baec37ffff,10
89196baec63ffff,55
89196baec77ffff,25
89196baec77ffff,25
89196baec77ffff,50
89196baec3bffff,15
89196baec3bffff,10
89196baec33ffff,10
89196baec37ffff,5
89196baec37ffff,5
89196baec73ffff,10
89196baec73ffff,40
89196baec73ffff,25
89196baec77ffff,50
89196baec77ffff,70
89196baec0fffff,45
89196baec3bffff,30
89196baec73ffff,30
89196baec73ffff,70
89196baec73ffff,50
89196baec73ffff,60
89196baec0fffff,50
89196baec0fffff,50
89196baec0fffff,40
89196baec07ffff,40
89196baec47ffff,30
89196baec73ffff,85
89196baec73ffff,75
89196baec0fffff,20
89196baec0fffff,70
89196baec0fffff,50
89196baec0fffff,70
89196baec07ffff,20
89196baec47ffff,50
89196baec0bffff,90
89196baec0bffff,70
89196baec0fffff,75
89196baec0fffff,55
89196baec03ffff,25
89196baec07ffff,40
89196baec47ffff,25
89196baec03ffff,15
89196baec03ffff,60
89196baec03ffff,55
89196baec57ffff,10
89196baec03ffff,20
89196baec03ffff,20
89196baec03ffff,20
89196baec57ffff,10
89196baec57ffff,10
89196baec1bffff,5
89196baec1bffff,5
89196baec57ffff,5
89196baec1bffff,10
89196baec4fffff,10
89196baeeb3ffff,25
89196baec47ffff,50
89196baee87ffff,15
89196baec4bffff,10
89196baec47ffff,5
89196baee83ffff,15
89196baee83ffff,5
89196baee97ffff,5
89196bae56bffff,5
89196baeccfffff,10
89196baeccfffff,5
89196bae52fffff,10
89196bae52bffff,5
89196ba52cbffff,5
89196ba52cbffff,10
89196bae52bffff,15
89196bae52bffff,10
89196bae523ffff,10
89196bae537ffff,10
89196ba581bffff,95
89196ba581bffff,50
89196ba5813ffff,15
89196ba581bffff,65
89196ba58c7ffff,85
89196ba58c7ffff,20
89196ba588fffff,10
89196ba58c7ffff,10
89196ba588fffff,10
89196ba58c7ffff,40
89196ba58cfffff,45
89196ba58cfffff,30
89196ba58cfffff,25
89196ba58c7ffff,35
89196ba5e27ffff,65
89196ba5e27ffff,105
89196ba58cbffff,80
89196ba58cbffff,80
89196ba58cbffff,45
89196ba58cfffff,10
89196ba58c7ffff,10
89196ba58c7ffff,60
89196ba58d7ffff,35
89196ba58c3ffff,80
89196ba58d7ffff,40
89196ba58d3ffff,60
89196ba58d7ffff,40
89196ba58d3ffff,70
89196ba58d3ffff,45
89196ba58d3ffff,90
89196ba58d3ffff,50
89196ba58d3ffff,60
89196ba5c6bffff,15
89196ba5c6fffff,5
89196ba5c6bffff,45
89196ba5c6bffff,30
89196ba5c6fffff,5
89196ba5c67ffff,5
89196ba5c67ffff,10
89196ba5c67ffff,10
89196ba5eafffff,20
89196ba5ea7ffff,25
89196ba5ea7ffff,30
89196ba58d3ffff,35
89196ba5ea7ffff,30
89196ba5ea7ffff,35
89196ba5ea7ffff,25
89196ba5ea7ffff,35
89196ba5ea7ffff,55
89196ba5eb7ffff,40
89196ba58b7ffff,10
89196ba58b7ffff,5
89196ba5d63ffff,5
89196ba5c23ffff,5
89196ba426fffff,5
89196ba4267ffff,10
89196ba424fffff,5
89196ba4247ffff,5
89196ba4243ffff,5
89196ba420bffff,5
89196ba5c6bffff,60
89196ba5c6bffff,75
89196ba5c63ffff,20
89196ba5c77ffff,10
89196ba5c2bffff,5
89196ba5eb7ffff,25
89196ba5c6bffff,15
89196ba5c77ffff,5
89196ba5123ffff,5
89196ba5133ffff,20
89196ba5133ffff,10
89196ba51afffff,15
89196ba5117ffff,10
89196ba5117ffff,10
89196ba518fffff,10
89196ba51bbffff,5
89196ba518fffff,15
89196ba518fffff,30
89196ba5187ffff,5
89196ba518fffff,25
89196ba518fffff,35
89196ba518fffff,30
89196ba5187ffff,25
89196ba5187ffff,25
89196ba5187ffff,20
89196ba424bffff,5
89196ba424bffff,15
89196ba424bffff,5
89196ba518bffff,35
89196ba518bffff,45
89196ba5183ffff,30
89196ba5183ffff,55
89196ba518bffff,30
89196ba5183ffff,70
89196ba5183ffff,60
89196ba5183ffff,95
89196ba519bffff,45
89196ba519bffff,70
89196ba5183ffff,75
89196ba5183ffff,70
89196ba5e37ffff,95
89196ba5e37ffff,60
89196ba58cbffff,30
89196ba58c3ffff,30
89196ba58c3ffff,35
89196ba5e37ffff,5
89196ba58dbffff,20
89196ba58c3ffff,10
89196ba5e3bffff,10
89196ba5e23ffff,5
89196ba5e33ffff,15
89196ba5e37ffff,15
89196ba58dbffff,10
89196ba58dbffff,15
89196ba58d3ffff,55
89196ba5e37ffff,15
89196ba5eafffff,10
89196ba58dbffff,15
89196ba58dbffff,20
89196ba58d3ffff,60
89196ba5eb7ffff,20
89196ba5eb7ffff,25
89196ba5c4fffff,5
89196ba5c4bffff,5
89196ba5177ffff,5
89196ba513bffff,10
89196ba5133ffff,5
89196ba517bffff,10
89196ba5133ffff,5
89196ba517bffff,5
89196baed97ffff,5
89196ba516bffff,5
89196ba514fffff,5
89196ba5313ffff,5
89196ba514fffff,10
89196ba514fffff,10
89196ba5387ffff,5
89196ba53c3ffff,5
89196ba53c7ffff,5
89196ba538bffff,10
89196ba5107ffff,5
89196ba51cfffff,15
89196ba51cbffff,10
89196ba51cfffff,5
89196ba51cfffff,20
89196ba51cfffff,25
89196ba51c7ffff,30
89196ba51c7ffff,5
89196ba518bffff,25
89196ba538bffff,5
89196ba5383ffff,15
89196ba5397ffff,5
89196ba53d7ffff,5
89196ba53d7ffff,5
89196ba5027ffff,5
89196ba5077ffff,5
89196ba500fffff,10
89196ba5047ffff,5
89196ba5073ffff,10
89196ba518bffff,20
89196ba51cbffff,10
89196ba51c7ffff,10
89196ba51d7ffff,15
89196ba518bffff,10
89196ba51d7ffff,30
89196ba519bffff,70
89196ba556fffff,15
89196ba556fffff,75
89196ba556fffff,15
89196ba556fffff,35
89196ba556bffff,10
89196ba50a7ffff,10
89196ba50a7ffff,15
89196ba556bffff,10
89196ba556bffff,15
89196ba556bffff,10
89196ba50b7ffff,20
89196ba554fffff,10
89196ba554fffff,10
89196ba53c3ffff,10
89196ba5237ffff,5
89196ba528fffff,5
89196ba529bffff,10
89196ba5677ffff,5
89196ba5647ffff,5
89196ba5643ffff,15
89196ba5643ffff,5
89196ba565bffff,5
89196ba565bffff,5
89196ba5543ffff,5
89196ba5543ffff,5
89196ba555bffff,10
89196ba555bffff,10
89196ba555bffff,10
89196ba555bffff,5
89196ba5427ffff,10
89196ba5427ffff,5
89196ba5437ffff,10
89196ba54abffff,15
89196bae32fffff,35
89196bae32fffff,35
89196bac593ffff,20
89196bac593ffff,20
89196bae32fffff,40
89196bae32fffff,35
89196bae367ffff,35
89196bae32bffff,30
89196bae32bffff,5
89196bae32fffff,10
89196bac3abffff,5
89196bac3afffff,10
89196baf1abffff,10
89196baf1abffff,5
89196baf103ffff,10
89196baf103ffff,10
89196baf50bffff,5
89196baf557ffff,5
89196baf557ffff,20
89196baf5cfffff,25
89196baf1a7ffff,5
